Date,Open,High,Low,Close,Adj Close,Volume
2018-06-08,50200.000000,50400.000000,49600.000000,49650.000000,44388.117188,16951706
2018-06-11,49750.000000,50300.000000,49350.000000,49900.000000,44611.628906,10571312
2018-06-12,49700.000000,49800.000000,49250.000000,49400.000000,44164.621094,12110569
2018-06-14,49000.000000,49000.000000,48200.000000,48200.000000,43091.792969,20971729
2018-06-15,48500.000000,48700.000000,47650.000000,47650.000000,42600.074219,17080892
2018-06-18,47600.000000,47650.000000,46200.000000,46600.000000,41661.363281,16661870
2018-06-19,47200.000000,47350.000000,46500.000000,47000.000000,42018.960938,15217971
2018-06-20,47450.000000,47600.000000,46850.000000,47000.000000,42018.960938,12959316
2018-06-21,47900.000000,47900.000000,47050.000000,47050.000000,42063.667969,10015541
2018-06-22,47000.000000,47250.000000,46200.000000,47250.000000,42242.476563,10298006
2018-06-25,47050.000000,47050.000000,46150.000000,46650.000000,41706.054688,10587711
2018-06-26,45900.000000,47300.000000,45900.000000,47000.000000,42018.960938,11223166
2018-06-27,47450.000000,48500.000000,47000.000000,47950.000000,42868.289063,15274752
2018-06-28,46850.000000,47150.000000,46600.000000,46800.000000,42151.355469,12784800
2018-06-29,46250.000000,47150.000000,46200.000000,46650.000000,42016.250000,14099635
2018-07-02,46500.000000,47150.000000,45500.000000,45550.000000,41025.523438,13112253
2018-07-03,45750.000000,46450.000000,45750.000000,46150.000000,41565.921875,10959655
2018-07-04,46700.000000,47050.000000,46050.000000,46250.000000,41655.984375,8776763
2018-07-05,46100.000000,46550.000000,45600.000000,45950.000000,41385.789063,7039773
2018-07-06,45500.000000,45850.000000,44650.000000,44900.000000,40440.078125,17843706
2018-07-09,45500.000000,46100.000000,45200.000000,45600.000000,41070.546875,11602464
2018-07-10,46200.000000,46550.000000,46100.000000,46300.000000,41701.019531,10528665
2018-07-11,46400.000000,46450.000000,45400.000000,46000.000000,41430.820313,11224077
2018-07-12,45900.000000,46250.000000,45450.000000,45500.000000,40980.476563,11828104
2018-07-13,45800.000000,46500.000000,45750.000000,46500.000000,41881.152344,11543389
2018-07-16,46800.000000,46800.000000,46000.000000,46050.000000,41475.855469,7678719
2018-07-17,46150.000000,46200.000000,45600.000000,45850.000000,41295.714844,8892953
2018-07-18,46700.000000,47200.000000,46450.000000,46550.000000,41926.191406,10952645
2018-07-19,47050.000000,47200.000000,46600.000000,46900.000000,42241.421875,9880128
2018-07-20,47000.000000,47600.000000,46700.000000,47450.000000,42736.789063,10474547
2018-07-23,47100.000000,47200.000000,46150.000000,46500.000000,41881.152344,10823782
2018-07-24,46350.000000,46600.000000,45950.000000,46150.000000,41565.921875,8261363
2018-07-25,46250.000000,46550.000000,45900.000000,46150.000000,41565.921875,7222471
2018-07-26,46100.000000,47000.000000,46000.000000,46900.000000,42241.421875,7374946
2018-07-27,46450.000000,47000.000000,46450.000000,46900.000000,42241.421875,4762460
2018-07-30,46550.000000,46800.000000,46350.000000,46500.000000,41881.152344,5723035
2018-07-31,46200.000000,46450.000000,46000.000000,46250.000000,41655.984375,8033607
2018-08-01,46050.000000,46850.000000,46050.000000,46550.000000,41926.191406,7484499
2018-08-02,46550.000000,46800.000000,45500.000000,45550.000000,41025.523438,8560924
2018-08-03,45850.000000,45900.000000,45450.000000,45750.000000,41205.648438,8274944
2018-08-06,46150.000000,46150.000000,45750.000000,45800.000000,41250.691406,6771979
2018-08-07,46300.000000,46750.000000,45900.000000,46700.000000,42061.285156,9058174
2018-08-08,47000.000000,47000.000000,46550.000000,46800.000000,42151.355469,6429338
2018-08-09,47000.000000,47050.000000,46450.000000,46900.000000,42241.421875,12010886
2018-08-10,46150.000000,46400.000000,44850.000000,45400.000000,40890.414063,16670643
2018-08-13,44950.000000,45100.000000,44650.000000,45050.000000,40575.179688,9803831
2018-08-14,44850.000000,45400.000000,44850.000000,45150.000000,40665.250000,6409259
2018-08-16,43800.000000,44650.000000,43700.000000,44250.000000,39854.648438,10088229
2018-08-17,44050.000000,44400.000000,44050.000000,44100.000000,39719.550781,6808747
2018-08-20,43500.000000,44200.000000,43500.000000,43850.000000,39494.378906,7289124
2018-08-21,43700.000000,44900.000000,43700.000000,44800.000000,40350.015625,9520270
2018-08-22,45150.000000,46200.000000,44900.000000,46100.000000,41520.886719,11641656
2018-08-23,46150.000000,46200.000000,45700.000000,46200.000000,41610.957031,6730918
2018-08-24,45900.000000,46400.000000,45550.000000,46150.000000,41565.921875,6582535
2018-08-27,46100.000000,46550.000000,46000.000000,46300.000000,41701.019531,5263782
2018-08-28,46800.000000,46950.000000,46300.000000,46550.000000,41926.191406,7365976
2018-08-29,46750.000000,46800.000000,46400.000000,46800.000000,42151.355469,5572374
2018-08-30,46950.000000,47950.000000,46700.000000,47650.000000,42916.925781,12193231
2018-08-31,47100.000000,48450.000000,47000.000000,48450.000000,43637.460938,13577454
2018-09-03,48200.000000,48300.000000,47300.000000,47450.000000,42736.789063,8595084
2018-09-04,47550.000000,47800.000000,47200.000000,47650.000000,42916.925781,6791255
2018-09-05,47300.000000,47450.000000,46400.000000,46600.000000,41971.222656,9139998
2018-09-06,46200.000000,46400.000000,45800.000000,46100.000000,41520.886719,9040553
2018-09-07,44500.000000,45200.000000,44400.000000,44900.000000,40440.078125,18285508
2018-09-10,45450.000000,45550.000000,45000.000000,45500.000000,40980.476563,9979838
2018-09-11,45550.000000,45900.000000,45050.000000,45050.000000,40575.179688,9865790
2018-09-12,44900.000000,45100.000000,44500.000000,44550.000000,40124.843750,12995269
2018-09-13,44550.000000,44750.000000,44000.000000,44050.000000,39674.515625,18277942
2018-09-14,45000.000000,45850.000000,44900.000000,45850.000000,41295.714844,12446344
2018-09-17,45550.000000,45800.000000,44900.000000,45150.000000,40665.250000,8123384
2018-09-18,44950.000000,45900.000000,44700.000000,45500.000000,40980.476563,9987090
2018-09-19,46000.000000,46200.000000,45700.000000,46150.000000,41565.921875,9367454
2018-09-20,46850.000000,47600.000000,46400.000000,47250.000000,42556.652344,13536966
2018-09-21,46550.000000,47550.000000,46550.000000,47400.000000,42691.750000,14476906
2018-09-27,46950.000000,47500.000000,46450.000000,47500.000000,43103.738281,15804586
2018-09-28,47250.000000,47250.000000,46300.000000,46450.000000,42150.914063,11270515
2018-10-01,46450.000000,46800.000000,45800.000000,46350.000000,42060.175781,6354983
2018-10-02,46450.000000,46700.000000,45700.000000,45700.000000,41470.335938,6607188
2018-10-04,45150.000000,45600.000000,44700.000000,44700.000000,40562.878906,11865327
2018-10-05,44800.000000,45500.000000,44550.000000,44700.000000,40562.878906,10544165
2018-10-08,44200.000000,45200.000000,44200.000000,44950.000000,40789.746094,6759464
2018-10-10,45250.000000,45500.000000,44500.000000,45300.000000,41107.351563,10341349
2018-10-11,44000.000000,44650.000000,43100.000000,43100.000000,39110.968750,19324537
2018-10-12,43200.000000,44650.000000,43200.000000,44000.000000,39927.671875,12640906
2018-10-15,44050.000000,44050.000000,43350.000000,43800.000000,39746.183594,7434522
2018-10-16,43700.000000,44150.000000,43350.000000,43600.000000,39564.695313,6825677
2018-10-17,44150.000000,44500.000000,44000.000000,44150.000000,40063.789063,8306193
2018-10-18,43950.000000,44450.000000,43700.000000,44050.000000,39973.046875,8347725
2018-10-19,43900.000000,44150.000000,43450.000000,43900.000000,39836.925781,7842520
2018-10-22,43450.000000,43950.000000,43200.000000,43550.000000,39519.320313,8357648
2018-10-23,43300.000000,43450.000000,42550.000000,43050.000000,39065.593750,9531231
2018-10-24,43050.000000,43100.000000,42250.000000,42550.000000,38611.875000,13522825
2018-10-25,40600.000000,41550.000000,40550.000000,41000.000000,37205.324219,19338170
2018-10-26,41100.000000,41300.000000,40400.000000,41000.000000,37205.324219,14413864
2018-10-29,40850.000000,41950.000000,40550.000000,41400.000000,37568.312500,14460521
2018-10-30,41400.000000,43000.000000,41000.000000,42350.000000,38430.382813,14205190
2018-10-31,42900.000000,43350.000000,41700.000000,42400.000000,38475.750000,17621480
2018-11-01,42450.000000,42950.000000,42150.000000,42150.000000,38248.886719,13423132
2018-11-02,43050.000000,44250.000000,42800.000000,44150.000000,40063.789063,16517112
2018-11-05,43750.000000,43800.000000,42900.000000,43800.000000,39746.183594,9426777
2018-11-06,43750.000000,43800.000000,42950.000000,43750.000000,39700.808594,7713625
2018-11-07,43600.000000,44500.000000,43400.000000,44000.000000,39927.671875,11553998
2018-11-08,44900.000000,45050.000000,44050.000000,44050.000000,39973.046875,12617397
2018-11-09,44450.000000,44850.000000,43900.000000,44300.000000,40199.906250,7318500
2018-11-12,43850.000000,45250.000000,43700.000000,45200.000000,41016.609375,8552566
2018-11-13,43900.000000,44500.000000,43400.000000,44500.000000,40381.402344,9311126
2018-11-14,44500.000000,44500.000000,43800.000000,44100.000000,40018.410156,6783344
2018-11-15,44050.000000,44350.000000,43500.000000,44250.000000,40154.535156,5864067
2018-11-16,44600.000000,44750.000000,43700.000000,44000.000000,39927.671875,7777124
2018-11-19,44050.000000,44250.000000,43450.000000,43650.000000,39610.062500,7538720
2018-11-20,42450.000000,43000.000000,42100.000000,42800.000000,38838.730469,9420664
2018-11-21,41800.000000,42300.000000,41800.000000,42100.000000,38203.523438,10769589
2018-11-22,42000.000000,42650.000000,42000.000000,42450.000000,38521.132813,5970796
2018-11-23,42450.000000,42600.000000,41900.000000,42400.000000,38475.750000,5192638
2018-11-26,42150.000000,42800.000000,42100.000000,42600.000000,38657.246094,6613009
2018-11-27,42900.000000,43100.000000,42500.000000,43050.000000,39065.593750,8367091
2018-11-28,42800.000000,43200.000000,42750.000000,43150.000000,39156.332031,6943099
2018-11-29,43850.000000,43850.000000,42900.000000,43150.000000,39156.332031,8473511
2018-11-30,43450.000000,44000.000000,41750.000000,41850.000000,37976.656250,19775519
2018-12-03,42750.000000,43400.000000,42400.000000,43250.000000,39247.093750,12110702
2018-12-04,42650.000000,42900.000000,41900.000000,42150.000000,38248.886719,14347746
2018-12-05,40900.000000,41750.000000,40850.000000,41450.000000,37613.679688,12631983
2018-12-06,40600.000000,41100.000000,40450.000000,40500.000000,36751.605469,14251826
2018-12-07,40900.000000,41400.000000,40850.000000,40950.000000,37159.957031,11433083
2018-12-10,40450.000000,40650.000000,40000.000000,40200.000000,36479.382813,14892263
2018-12-11,40600.000000,40700.000000,40200.000000,40250.000000,36524.738281,10638766
2018-12-12,40250.000000,40700.000000,40150.000000,40450.000000,36706.230469,12024279
2018-12-13,40650.000000,40750.000000,40000.000000,40000.000000,36297.882813,26254646
2018-12-14,40200.000000,40200.000000,38700.000000,38950.000000,35345.062500,19671783
2018-12-17,38650.000000,39600.000000,38650.000000,39150.000000,35526.550781,11532968
2018-12-18,38300.000000,39200.000000,38300.000000,38900.000000,35299.695313,11042101
2018-12-19,38900.000000,39350.000000,38850.000000,39100.000000,35481.175781,9942037
2018-12-20,38600.000000,39100.000000,38500.000000,38650.000000,35072.832031,11937617
2018-12-21,38200.000000,38650.000000,38100.000000,38650.000000,35072.832031,14947080
2018-12-24,38500.000000,39050.000000,38300.000000,38800.000000,35208.949219,9729530
2018-12-26,38400.000000,38750.000000,38300.000000,38350.000000,34800.593750,12707675
2018-12-27,38700.000000,38800.000000,38100.000000,38250.000000,35033.238281,10510643
2018-12-28,38250.000000,38900.000000,38200.000000,38700.000000,35445.390625,9900267
2019-01-02,39400.000000,39400.000000,38550.000000,38750.000000,35491.187500,7847664
2019-01-03,38300.000000,38550.000000,37450.000000,37600.000000,34437.898438,12471493
2019-01-04,37450.000000,37600.000000,36850.000000,37450.000000,34300.515625,14108958
2019-01-07,38000.000000,38900.000000,37800.000000,38750.000000,35491.187500,12748997
2019-01-08,38000.000000,39200.000000,37950.000000,38100.000000,34895.855469,12756554
2019-01-09,38650.000000,39600.000000,38300.000000,39600.000000,36269.699219,17452708
2019-01-10,40000.000000,40150.000000,39600.000000,39800.000000,36452.882813,14731699
2019-01-11,40350.000000,40550.000000,39950.000000,40500.000000,37094.015625,11661063
2019-01-14,40450.000000,40700.000000,39850.000000,40050.000000,36681.859375,11984996
2019-01-15,40050.000000,41100.000000,39850.000000,41100.000000,37643.546875,11492756
2019-01-16,41150.000000,41450.000000,40700.000000,41450.000000,37964.117188,8491595
2019-01-17,41700.000000,42100.000000,41450.000000,41950.000000,38422.070313,11736903
2019-01-18,42000.000000,42400.000000,41950.000000,42300.000000,38742.640625,11029256
2019-01-21,42700.000000,42750.000000,41900.000000,42750.000000,39154.785156,11355701
2019-01-22,42750.000000,42850.000000,41850.000000,42150.000000,38605.246094,9964356
2019-01-23,41350.000000,42250.000000,41350.000000,42000.000000,38467.863281,11071079
2019-01-24,43050.000000,43100.000000,42350.000000,43050.000000,39429.558594,14747623
2019-01-25,44300.000000,44750.000000,43750.000000,44750.000000,40986.593750,22789395
2019-01-28,45000.000000,45500.000000,44600.000000,45050.000000,41261.359375,17998914
2019-01-29,45050.000000,45500.000000,44350.000000,45500.000000,41673.523438,16215017
2019-01-30,44800.000000,46400.000000,44800.000000,46400.000000,42497.828125,17505980
2019-01-31,46650.000000,47050.000000,46150.000000,46150.000000,42268.855469,21621145
2019-02-01,46650.000000,46950.000000,46250.000000,46350.000000,42452.039063,13832454
2019-02-07,46800.000000,47100.000000,46200.000000,46200.000000,42314.648438,15872001
2019-02-08,45700.000000,45700.000000,44650.000000,44800.000000,41032.394531,12689196
2019-02-11,44500.000000,45000.000000,44250.000000,45000.000000,41215.574219,11125044
2019-02-12,44650.000000,46250.000000,44650.000000,46050.000000,42177.269531,13184367
2019-02-13,46400.000000,46700.000000,46000.000000,46200.000000,42314.648438,11299738
2019-02-14,46600.000000,47500.000000,46150.000000,47500.000000,43505.328125,17259341
2019-02-15,46750.000000,46850.000000,45650.000000,46050.000000,42177.269531,10554643
2019-02-18,46500.000000,46850.000000,45850.000000,46200.000000,42314.648438,8183728
2019-02-19,45850.000000,46150.000000,45450.000000,45950.000000,42085.675781,6741395
2019-02-20,46750.000000,47100.000000,46500.000000,46900.000000,42955.785156,11506720
2019-02-21,46500.000000,47200.000000,46200.000000,46950.000000,43001.574219,8694009
2019-02-22,46500.000000,47150.000000,46450.000000,47150.000000,43184.761719,6895772
2019-02-25,47400.000000,47550.000000,47050.000000,47350.000000,43367.933594,7484716
2019-02-26,47350.000000,47450.000000,46500.000000,46750.000000,42818.398438,7985547
2019-02-27,47000.000000,47250.000000,46750.000000,46750.000000,42818.398438,8045211
2019-02-28,46400.000000,46500.000000,45100.000000,45100.000000,41307.164063,23569321
2019-03-04,46000.000000,46100.000000,44800.000000,44850.000000,41078.187500,12926539
2019-03-05,44600.000000,45100.000000,44150.000000,44250.000000,40528.648438,10612405
2019-03-06,44000.000000,44300.000000,43700.000000,44000.000000,40299.667969,10202544
2019-03-07,43400.000000,44950.000000,43400.000000,44450.000000,40711.832031,11049749
2019-03-08,44450.000000,44800.000000,43800.000000,43800.000000,40116.488281,7729069
2019-03-11,44400.000000,44450.000000,43650.000000,43650.000000,39979.105469,10717408
2019-03-12,44300.000000,44950.000000,44150.000000,44650.000000,40895.000000,11431977
2019-03-13,44250.000000,44450.000000,43700.000000,43850.000000,40162.289063,8108343
2019-03-14,43700.000000,44300.000000,43550.000000,43850.000000,40162.289063,18039161
2019-03-15,43800.000000,44250.000000,43700.000000,44200.000000,40482.847656,16814163
2019-03-18,43950.000000,44150.000000,43450.000000,43700.000000,40024.890625,8188876
2019-03-19,43750.000000,43900.000000,43550.000000,43900.000000,40208.078125,7609563
2019-03-20,43800.000000,44200.000000,43100.000000,44050.000000,40345.464844,9846242
2019-03-21,44600.000000,46250.000000,44050.000000,45850.000000,41994.089844,21138016
2019-03-22,46850.000000,47000.000000,46250.000000,46550.000000,42635.222656,12535911
2019-03-25,45300.000000,45650.000000,44800.000000,45500.000000,41673.523438,8699728
2019-03-26,45500.000000,45700.000000,44900.000000,45250.000000,41444.539063,9729811
2019-03-27,44750.000000,45600.000000,44250.000000,45350.000000,41536.140625,9568081
2019-03-28,44950.000000,45200.000000,44300.000000,44850.000000,41401.359375,6821306
2019-03-29,44500.000000,44900.000000,44200.000000,44650.000000,41216.734375,11491713
2019-04-01,45200.000000,45450.000000,44850.000000,45050.000000,41585.980469,7362129
2019-04-02,45550.000000,46100.000000,45350.000000,45750.000000,42232.156250,9480688
2019-04-03,46750.000000,46750.000000,45800.000000,46600.000000,43016.800781,12436570
2019-04-04,46150.000000,47100.000000,46150.000000,46950.000000,43339.886719,12650168
2019-04-05,46950.000000,47550.000000,46600.000000,46850.000000,43247.578125,8546339
2019-04-08,47250.000000,47250.000000,46150.000000,46650.000000,43062.960938,8507909
2019-04-09,46700.000000,46950.000000,46200.000000,46650.000000,43062.960938,6878761
2019-04-10,46400.000000,46700.000000,46050.000000,46700.000000,43109.113281,11883995
2019-04-11,46700.000000,46800.000000,46150.000000,46250.000000,42693.710938,13697399
2019-04-12,46050.000000,46900.000000,46000.000000,46850.000000,43247.578125,7668936
2019-04-15,47150.000000,47500.000000,47000.000000,47050.000000,43432.195313,8733019
2019-04-16,47400.000000,47400.000000,46800.000000,47250.000000,43616.824219,7730881
2019-04-17,47300.000000,47600.000000,47000.000000,47050.000000,43432.195313,5513658
2019-04-18,47200.000000,47250.000000,45500.000000,45600.000000,42093.691406,12808747
2019-04-19,45750.000000,46000.000000,45250.000000,45300.000000,41816.757813,8479710
2019-04-22,45400.000000,45900.000000,45100.000000,45350.000000,41862.921875,6006957
2019-04-23,45050.000000,45500.000000,45000.000000,45200.000000,41724.457031,6920566
2019-04-24,45400.000000,45650.000000,44150.000000,44750.000000,41309.050781,13299267
2019-04-25,44250.000000,45000.000000,44100.000000,44650.000000,41216.734375,10868965
2019-04-26,44200.000000,45000.000000,43800.000000,44850.000000,41401.359375,9739982
2019-04-29,45150.000000,46150.000000,45100.000000,46150.000000,42601.398438,8777517
2019-04-30,46000.000000,46300.000000,45350.000000,45850.000000,42324.472656,11121273
2019-05-02,45500.000000,46150.000000,45400.000000,45900.000000,42370.625000,8625126
2019-05-03,45900.000000,46050.000000,45300.000000,45300.000000,41816.757813,6562916
2019-05-07,45250.000000,45300.000000,44400.000000,44850.000000,41401.359375,12014907
2019-05-08,44300.000000,44850.000000,44200.000000,44250.000000,40847.500000,10398754
2019-05-09,43900.000000,44250.000000,42450.000000,42450.000000,39185.902344,23029718
2019-05-10,42600.000000,43450.000000,42450.000000,42900.000000,39601.304688,14579512
2019-05-13,42500.000000,43200.000000,42350.000000,42650.000000,39370.527344,7635079
2019-05-14,41300.000000,43100.000000,41300.000000,42650.000000,39370.527344,11563730
2019-05-15,42700.000000,43050.000000,42550.000000,42550.000000,39278.218750,7670185
2019-05-16,42350.000000,42400.000000,41350.000000,41550.000000,38355.109375,13687828
2019-05-17,41950.000000,42050.000000,40850.000000,41200.000000,38032.023438,13357951
2019-05-20,41650.000000,42100.000000,41550.000000,42000.000000,38770.503906,15752397
2019-05-21,42600.000000,43950.000000,42350.000000,43150.000000,39832.078125,18812133
2019-05-22,43700.000000,43800.000000,42400.000000,43500.000000,40155.167969,11033339
2019-05-23,43900.000000,44000.000000,43250.000000,43850.000000,40478.257813,12259006
2019-05-24,43800.000000,43800.000000,42400.000000,42700.000000,39416.691406,13966305
2019-05-27,42500.000000,43000.000000,42350.000000,42650.000000,39370.527344,8066669
2019-05-28,42550.000000,42950.000000,42150.000000,42550.000000,39278.218750,24506881
2019-05-29,41850.000000,42100.000000,41300.000000,41800.000000,38585.882813,14930618
2019-05-30,42200.000000,42700.000000,42150.000000,42550.000000,39278.218750,11766018
2019-05-31,42600.000000,42800.000000,42150.000000,42500.000000,39232.062500,11365999
2019-06-03,42950.000000,43900.000000,42500.000000,43800.000000,40432.101563,15466580
2019-06-04,43400.000000,43700.000000,43000.000000,43450.000000,40109.007813,9913497
2019-06-05,44050.000000,44200.000000,43700.000000,43900.000000,40524.410156,12464135
2019-06-07,43600.000000,44350.000000,43450.000000,44200.000000,40801.343750,11683682
2019-06-10,44300.000000,44850.000000,44050.000000,44800.000000,41355.210938,8792182
2019-06-11,44800.000000,45000.000000,44550.000000,44850.000000,41401.359375,6664872
2019-06-12,44800.000000,45050.000000,44300.000000,44600.000000,41170.585938,8607439
2019-06-13,44200.000000,44400.000000,43400.000000,43750.000000,40385.945313,16906541
2019-06-14,43750.000000,44150.000000,43300.000000,44000.000000,40616.722656,9322873
2019-06-17,43750.000000,44050.000000,43400.000000,43900.000000,40524.410156,11890424
2019-06-18,43750.000000,44500.000000,43650.000000,44350.000000,40939.804688,7994928
2019-06-19,45450.000000,45450.000000,45000.000000,45350.000000,41862.921875,10417690
2019-06-20,44850.000000,45500.000000,44850.000000,45500.000000,42001.382813,7147785
2019-06-21,45750.000000,45800.000000,45200.000000,45700.000000,42186.003906,9454913
2019-06-24,45200.000000,45800.000000,45200.000000,45500.000000,42001.382813,6085066
2019-06-25,45200.000000,45800.000000,45200.000000,45600.000000,42093.691406,7076774
2019-06-26,45800.000000,46000.000000,45600.000000,45700.000000,42186.003906,9226097
2019-06-27,46000.000000,46600.000000,45750.000000,46500.000000,43259.585938,12603534
2019-06-28,47000.000000,47000.000000,46700.000000,47000.000000,43724.742188,12949231
2019-07-01,47350.000000,47400.000000,46250.000000,46600.000000,43352.617188,11383522
2019-07-02,46200.000000,46900.000000,45850.000000,46250.000000,43027.003906,8463073
2019-07-03,45750.000000,46350.000000,45200.000000,45400.000000,42236.238281,9669368
2019-07-04,45250.000000,46200.000000,45250.000000,46000.000000,42794.429688,6365573
2019-07-05,45950.000000,45950.000000,45250.000000,45650.000000,42468.816406,7235395
2019-07-08,44750.000000,44800.000000,44350.000000,44400.000000,41305.925781,7823843
2019-07-09,44850.000000,45450.000000,44700.000000,45100.000000,41957.148438,7646421
2019-07-10,45550.000000,46150.000000,45500.000000,45550.000000,42375.789063,9253930
2019-07-11,46350.000000,46550.000000,46150.000000,46200.000000,42980.488281,10989751
2019-07-12,46350.000000,46400.000000,45800.000000,46300.000000,43073.519531,5245804
2019-07-15,45950.000000,46650.000000,45750.000000,46450.000000,43213.070313,4717226
2019-07-16,46450.000000,46850.000000,46300.000000,46850.000000,43585.195313,7407824
2019-07-17,46150.000000,46350.000000,45950.000000,46050.000000,42840.945313,5216602
2019-07-18,46450.000000,46450.000000,45650.000000,46100.000000,42887.460938,5143554
2019-07-19,46650.000000,46950.000000,46600.000000,46800.000000,43538.679688,8819393
2019-07-22,46800.000000,47300.000000,46600.000000,47200.000000,43910.804688,9009109
2019-07-23,47350.000000,47550.000000,47050.000000,47300.000000,44003.835938,9061381
2019-07-24,47100.000000,47150.000000,46250.000000,46400.000000,43166.550781,8756522
2019-07-25,47150.000000,47200.000000,46600.000000,47200.000000,43910.804688,8408838
2019-07-26,46650.000000,47150.000000,46550.000000,47150.000000,43864.292969,7873886
2019-07-29,46800.000000,47050.000000,46000.000000,46100.000000,42887.460938,6856846
2019-07-30,46300.000000,46850.000000,46300.000000,46550.000000,43306.101563,5551014
2019-07-31,46200.000000,46600.000000,45000.000000,45350.000000,42189.730469,12872916
2019-08-01,44900.000000,45500.000000,44850.000000,45200.000000,42050.183594,7811181
2019-08-02,44550.000000,45500.000000,44300.000000,44950.000000,41817.597656,12151374
2019-08-05,44350.000000,44600.000000,43600.000000,43950.000000,40887.285156,14214086
2019-08-06,42500.000000,43800.000000,42500.000000,43500.000000,40468.644531,15083824
2019-08-07,43600.000000,43900.000000,43100.000000,43200.000000,40189.554688,10002533
2019-08-08,43250.000000,43500.000000,42650.000000,42650.000000,39677.878906,16926881
2019-08-09,43250.000000,43350.000000,43050.000000,43150.000000,40143.031250,9685147
2019-08-12,44000.000000,44000.000000,43550.000000,43700.000000,40654.699219,8466169
2019-08-13,43500.000000,43500.000000,42950.000000,43000.000000,40003.484375,7276979
2019-08-14,43900.000000,44250.000000,43500.000000,43700.000000,40654.699219,8750135
2019-08-16,43800.000000,43900.000000,43300.000000,43900.000000,40840.769531,9528115
2019-08-19,44350.000000,44350.000000,43500.000000,43600.000000,40561.679688,6014218
2019-08-20,43950.000000,44600.000000,43550.000000,44450.000000,41352.445313,8434205
2019-08-21,44350.000000,44800.000000,44150.000000,44500.000000,41398.960938,6571717
2019-08-22,44500.000000,44700.000000,43850.000000,44050.000000,40980.316406,8061177
2019-08-23,43800.000000,44200.000000,43650.000000,43950.000000,40887.285156,5017381
2019-08-26,43050.000000,43800.000000,42950.000000,43600.000000,40561.679688,7954949
2019-08-27,43650.000000,44200.000000,43600.000000,44050.000000,40980.316406,16883932
2019-08-28,44100.000000,44400.000000,43750.000000,44150.000000,41073.347656,5758333
2019-08-29,44200.000000,44200.000000,43050.000000,43400.000000,40375.613281,10768862
2019-08-30,43750.000000,44300.000000,43750.000000,44000.000000,40933.800781,9899073
2019-09-02,44850.000000,44850.000000,43650.000000,43800.000000,40747.738281,7185537
2019-09-03,43550.000000,43650.000000,43100.000000,43250.000000,40236.070313,9774941
2019-09-04,43250.000000,44100.000000,43150.000000,44100.000000,41026.828125,12441837
2019-09-05,44800.000000,46100.000000,44450.000000,45700.000000,42515.335938,18297430
2019-09-06,46500.000000,46500.000000,45850.000000,46300.000000,43073.519531,9896562
2019-09-09,46450.000000,47000.000000,46300.000000,46900.000000,43631.707031,9434157
2019-09-10,47100.000000,47200.000000,46550.000000,47000.000000,43724.742188,9231792
2019-09-11,47300.000000,47400.000000,46800.000000,47150.000000,43864.292969,16141619
2019-09-16,47000.000000,47100.000000,46400.000000,47100.000000,43817.773438,15550926
2019-09-17,47000.000000,47100.000000,46800.000000,46900.000000,43631.707031,7006280
2019-09-18,46900.000000,47700.000000,46800.000000,47700.000000,44375.957031,10413027
2019-09-19,48050.000000,49200.000000,47850.000000,49150.000000,45724.914063,16461413
2019-09-20,49400.000000,49600.000000,49100.000000,49200.000000,45771.433594,15460210
2019-09-23,49250.000000,49300.000000,49000.000000,49300.000000,45864.460938,7568553
2019-09-24,49050.000000,49650.000000,48850.000000,49500.000000,46050.523438,7871955
2019-09-25,49200.000000,49350.000000,48800.000000,48900.000000,45492.335938,9187141
2019-09-26,49000.000000,49250.000000,48900.000000,49200.000000,45771.433594,8494756
2019-09-27,48000.000000,48700.000000,48000.000000,48400.000000,45353.503906,8048041
2019-09-30,48050.000000,49250.000000,47900.000000,49050.000000,45962.585938,9497119
2019-10-01,48900.000000,49100.000000,48650.000000,48850.000000,45775.179688,6206035
2019-10-02,48350.000000,48400.000000,47600.000000,47600.000000,44603.859375,8382463
2019-10-04,47400.000000,48650.000000,47350.000000,48000.000000,44978.683594,9331695
2019-10-07,48350.000000,48700.000000,47650.000000,47750.000000,44744.417969,7047273
2019-10-08,47900.000000,49000.000000,47600.000000,48900.000000,45822.031250,14239367
2019-10-10,48200.000000,49200.000000,48000.000000,48550.000000,45494.062500,18639855
2019-10-11,49000.000000,49450.000000,48800.000000,49150.000000,46056.296875,7783275
2019-10-14,50000.000000,50300.000000,49850.000000,50000.000000,46852.796875,11130635
2019-10-15,49900.000000,50200.000000,49900.000000,50100.000000,46946.496094,6058105
2019-10-16,50700.000000,50900.000000,50400.000000,50700.000000,47508.730469,9136282
2019-10-17,50500.000000,50600.000000,50100.000000,50500.000000,47321.320313,6701380
2019-10-18,50300.000000,50900.000000,49650.000000,49900.000000,46759.089844,8483106
2019-10-21,49900.000000,50400.000000,49800.000000,50300.000000,47133.914063,4406531
2019-10-22,50800.000000,51500.000000,50700.000000,51200.000000,47977.257813,10898729
2019-10-23,51300.000000,51500.000000,50800.000000,51200.000000,47977.257813,8663880
2019-10-24,52500.000000,52500.000000,50500.000000,50700.000000,47508.730469,21185785
2019-10-25,50800.000000,51200.000000,50500.000000,50900.000000,47696.144531,7879897
2019-10-28,50700.000000,51500.000000,50700.000000,51300.000000,48070.968750,6431522
